Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
a38b1195-9818-4286-ab60-96234d78c2b9,1960-12-23,,999-99-9159,S99970997,X87002556X,Mr.,Isaiah615,Christiansen251,,,M,white,nonhispanic,M,Raynham  Massachusetts  US,950 Quitzon Parade Suite 4,Boston,Massachusetts,Suffolk County,02114,42.33578457796529,-71.12624383132548,194124.20249999996,123579.84749999997
477d1553-c12f-bef6-bf9a-bc6ae658a6a0,2015-02-09,,999-44-2696,,,,Daren950,Schmidt332,,,,black,nonhispanic,M,Boston  Massachusetts  US,460 Strosin Run,Whitman,Massachusetts,Plymouth County,,42.0318582864013,-70.91859830590364,170591.8625,2462.5875000000005
00c9ca99-6b9f-add4-8759-f7dfee6ea1a4,1966-07-31,,999-88-1607,S99987613,X85436867X,Mrs.,Keisha459,Kilback373,,Bosco882,M,white,hispanic,F,Charlton  Massachusetts  US,386 Blick Tunnel Suite 4,Fitchburg,Massachusetts,Worcester County,01420,42.5638654555982,-71.77150417385724,1715017.6860000002,562818.174
7bbf12a9-8dd5-356c-175f-4c29bddba047,1978-02-27,,999-52-4512,S99974599,X83109519X,Mrs.,Sondra191,Robel940,,Wiegand701,M,white,nonhispanic,F,Boston  Massachusetts  US,151 Dare Drive Suite 60,Lowell,Massachusetts,Middlesex County,01852,42.669319841492666,-71.31937774288349,751735.5574999998,199529.0225
579dc752-5705-6967-db68-1e20800a1661,2016-05-07,,999-23-3974,,,,Chanell45,Skiles927,,,,white,nonhispanic,F,Arlington  Massachusetts  US,729 Weber Ramp Unit 63,Adams,Massachusetts,Berkshire County,01220,42.64074683005859,-73.12446622170341,18663.718999999997,11280.660999999998
e133001b-40ea-e5c8-d1da-9bdcd829776d,1949-12-09,,999-29-2572,S99954260,X51632076X,Mr.,Kirk871,Gaylord332,,,M,white,nonhispanic,M,Reading  Massachusetts  US,846 Jacobson Drive,Salem,Massachusetts,Essex County,,42.50714307796301,-70.86676588280066,270287.9059999999,341580.21399999986
411b4d1d-dd68-1a09-7d8a-7d1f0e7a3d7c,1989-12-19,,999-36-9442,S99966454,X72037745X,Ms.,Nanci249,Kreiger457,,,S,hawaiian,nonhispanic,F,East Harwich  Massachusetts  US,328 Hartmann Ferry Suite 1,Methuen,Massachusetts,Essex County,01841,42.67136702086301,-71.12351998072769,1107525.1235,427571.06649999996
4a4fd874-cf7c-d4f5-07a1-77b844d97c5f,1997-06-15,,999-82-8090,S99936932,X53018491X,Ms.,Lynsey2,Rath779,,,,white,nonhispanic,F,Lanesborough  Massachusetts  US,882 Roob Track,Lancaster,Massachusetts,Worcester County,,42.46227382953598,-71.63791673798012,761161.4710000001,137412.109
1e2bd11c-6949-0dba-c7b3-890aa0023fde,1996-02-20,,999-70-5278,S99984173,X85122636X,Ms.,Randa356,Nader710,,,,white,nonhispanic,F,East Bridgewater  Massachusetts  US,909 Heathcote Terrace Unit 87,North Adams,Massachusetts,Berkshire County,01247,42.71060511543424,-73.05012111711382,635188.5875000001,2813.3325
dd4daa77-4499-cb78-bab2-9815954509fa,1960-08-19,1990-11-23,999-98-2149,S99981742,X37032640X,Mrs.,Anne636,Gleason633,,Yundt842,M,white,nonhispanic,F,Bedford  Massachusetts  US,330 Bogisich Knoll,Springfield,Massachusetts,Hampden County,01105,42.12466793094091,-72.5182807680241,466711.2420000001,119629.54800000001
8c6ae452-5f8c-9ff6-006d-c6c860acf5cd,1917-05-15,2016-05-31,999-80-2062,S99946747,X52726396X,Mrs.,Darla154,Hoppe518,,Ferry570,M,white,nonhispanic,F,Quincy  Massachusetts  US,504 Heathcote Forge Apt 52,Quincy,Massachusetts,Norfolk County,02171,42.26637925005706,-71.05845973859937,2866534.364,358924.00599999994
baaa597d-06af-67c9-837c-620f96157c3b,2002-05-06,,999-32-7156,S99999870,,Ms.,Alva958,Conn188,,,,white,nonhispanic,F,Mashpee  Massachusetts  US,898 Heidenreich Promenade Unit 61,Greenfield,Massachusetts,Franklin County,,42.59168411116021,-72.6232448695412,551443.645,339.13499999999993
e2826a33-214c-e2c9-d2a3-1a14203ff1b5,1973-12-05,,999-22-6207,S99914581,X80722427X,Mr.,Esteban536,Mitchell808,,,M,native,nonhispanic,M,Southwick  Massachusetts  US,560 Douglas Ferry Suite 17,Lawrence,Massachusetts,Essex County,01840,42.74352959775042,-71.14076761556353,1197662.475,3622.544999999999
33edcda2-4853-abe6-9e2b-5a40279cd50b,2015-03-12,,999-15-9126,,,,Rex53,Bailey598,,,,white,nonhispanic,M,Swansea  Massachusetts  US,283 Mann Byway Suite 87,Springfield,Massachusetts,Hampden County,01105,42.106443139469775,-72.52958861085786,15944.5455,4068.1944999999996
ef82862b-c0f8-7440-2dcb-4d7137349f0d,1988-08-04,,999-42-8417,S99975645,X43216868X,Ms.,Melodie819,Cormier289,,,S,white,nonhispanic,F,Naples  Campania  IT,161 Aufderhar Meadow,South Dennis,Massachusetts,Barnstable County,02660,41.66086826863432,-70.15035039930765,1447117.1894999999,486322.2004999999
c07fdd29-a5c1-6e59-32f4-ce41a4633cd5,1943-08-28,,999-41-8137,S99914378,X40691234X,Mrs.,Bee658,Macejkovic424,,Bashirian201,M,white,nonhispanic,F,Lowell  Massachusetts  US,161 Mitchell Ferry Suite 80,Whitman,Massachusetts,Plymouth County,,42.02987463858016,-70.97173755489487,4015299.6715,533954.7185
420b3566-8788-f95c-0401-f317a9b445e5,1982-11-25,,999-19-2975,S99971902,X57311344X,Mr.,Andres25,Hintz995,,,M,white,nonhispanic,M,Milford  Massachusetts  US,784 Rice Esplanade,Newton,Massachusetts,Middlesex County,02458,42.336397816229095,-71.17511889316799,1481643.655,338036.025
8baeb614-ce03-cedf-2694-92b70f894886,2013-09-16,,999-46-3147,,,,Emilie407,Kozey370,,,,white,nonhispanic,F,Gloucester  Massachusetts  US,128 Schmitt Manor,Fall River,Massachusetts,Bristol County,02790,41.61253246645414,-71.06525763523392,208262.03749999998,132.4424999999999
1094e290-28ca-61c8-f170-59648b11b32e,1957-10-24,,999-16-6851,S99987975,X39568994X,Mrs.,Shena75,Larkin917,PhD,Durgan499,M,white,nonhispanic,F,Middleborough  Massachusetts  US,647 Schimmel Boulevard Suite 10,Salem,Massachusetts,Essex County,,42.433004460789896,-70.87897427660404,1764804.6125000007,62282.85749999999
bd08fe07-215b-69e4-43d1-24d8326ae686,1993-05-23,,999-56-9038,S99999166,X59300777X,Mrs.,Christia477,Ritchie586,,Schroeder447,M,white,nonhispanic,F,Easton  Massachusetts  US,529 Reynolds Glen,East Dennis,Massachusetts,Barnstable County,02641,41.79077026245434,-70.14442104140261,2008847.6224999996,39559.2975
c987d011-9807-23da-8487-4d7ce3511a86,1970-10-25,,999-34-4252,S99993551,X36199706X,Mrs.,Hazel720,Sporer811,,Hoppe518,M,white,nonhispanic,F,Worcester  Massachusetts  US,564 Stokes Hollow Suite 51,Arlington,Massachusetts,Middlesex County,02476,42.410679690158354,-71.1775413211375,3285140.7290000003,111815.44099999999
1f276bd6-37f3-f5e8-5f02-6118235e2988,2011-05-08,,999-46-4444,,,,Kori635,Gleichner915,,,,white,nonhispanic,F,Merrimac  Massachusetts  US,529 Legros Hollow Unit 65,Upton,Massachusetts,Worcester County,,42.2259884443058,-71.58912886239791,32973.25200000001,12818.957999999997
db0ba46f-9b5e-63cd-cbe4-3c0ea82abbdf,1960-08-19,,999-62-5005,S99936991,X67560433X,Ms.,Emerita401,Jones311,,,S,white,nonhispanic,F,Hanson  Massachusetts  US,156 Carroll Neck,Springfield,Massachusetts,Hampden County,01013,42.078668499394944,-72.60231543171008,800800.9564999996,500527.9535
c4bdbf50-4728-5778-7f4a-ce39e9c58232,1917-05-15,1942-02-17,999-41-5785,S99955112,X69226659X,Ms.,Svetlana462,Tremblay80,,,,white,nonhispanic,F,Falmouth  Massachusetts  US,919 Reilly Wall Suite 89,Quincy,Massachusetts,Norfolk County,02186,42.24917538779253,-71.12219775141689,954178.1375,121638.3525
32203cdc-00ea-b95b-15b3-a3eb870db382,1986-04-06,1998-03-26,999-25-5642,,,,Mario764,Towne435,,,,white,nonhispanic,M,Avon  Massachusetts  US,683 Pagac Rest Unit 56,Agawam,Massachusetts,Hampden County,,42.02214452461661,-72.61905787657194,291813.87999999995,11297.88
3d60584c-574a-16e0-ef8f-c8a7315878e9,1979-04-20,,999-83-7517,S99912085,X60658073X,Mrs.,Carmelina668,Morissette863,,Ernser583,M,white,nonhispanic,F,Oxford  Massachusetts  US,734 Muller Neck Unit 52,Malden,Massachusetts,Middlesex County,02148,42.401906297588624,-71.01722980481367,1473050.9370000002,112338.773
a8b166c9-23da-d720-b0e1-296944f432dc,1968-01-07,,999-51-8763,S99951944,X14927503X,Mrs.,Shirlene698,Pfeffer420,,Becker968,M,white,nonhispanic,F,Barnstable  Massachusetts  US,510 Sawayn Gateway,Chicopee,Massachusetts,Hampden County,,42.170376411037665,-72.58639141272742,1866198.4675000007,12357.3225
2c293700-fabf-3c0c-8d1a-67cd127dcb12,1926-11-12,2008-05-25,999-26-8515,S99925640,X37722027X,Mr.,Graham902,Willms744,,,M,asian,nonhispanic,M,Springfield  Massachusetts  US,1060 O'Keefe Estate Apt 76,Harwich,Massachusetts,Barnstable County,,41.72637305105179,-70.083939005745,1990304.0760000004,319024.02400000003
50d01b5d-1b6d-4648-c32c-256e5309dc16,1986-04-06,,999-17-7773,S99915089,X27892554X,Mr.,Colby655,Bernier607,,,M,white,nonhispanic,M,Harvard  Massachusetts  US,885 Medhurst Green Suite 24,Agawam,Massachusetts,Hampden County,,42.083580252338216,-72.69170113897731,861473.3025,6191.3775000000005
819e4007-79c5-5d6c-5db7-7889c1aa0ec3,1955-07-29,,999-95-6746,S99962516,X34575302X,Mrs.,Alycia285,Muller251,,Schowalter414,M,white,nonhispanic,F,Easthampton  Massachusetts  US,909 Fay Path,Montague,Massachusetts,Franklin County,,42.526934082271495,-72.48697482372346,2204454.2254999997,661764.5345000001
3436e704-73e4-11da-241d-7adeccd97a0d,1953-02-08,,999-69-5611,S99910249,X71365194X,Mr.,Art115,Lesch175,,,S,black,nonhispanic,M,Tewksbury  Massachusetts  US,295 Cormier Trailer,Revere,Massachusetts,Suffolk County,02151,42.38198349154479,-71.04522427870835,1418223.5605,15830.8395
a90e1118-edb5-4c62-e17e-de38e6720cc0,1975-07-12,,999-13-2592,S99968567,X57033719X,Mrs.,Janiece99,White193,,Goyette777,M,white,nonhispanic,F,Carver  Massachusetts  US,880 Kemmer Path,Lowell,Massachusetts,Middlesex County,01854,42.66094706501076,-71.36385537987192,203997.8330000001,775098.787
fb666e77-dcb0-f7cc-91f1-4c805cafd94a,1926-10-13,2005-06-15,999-33-8967,S99944677,X55658101X,Mrs.,Maddie576,Stokes453,,Moen819,M,white,nonhispanic,F,Lowell  Massachusetts  US,739 Wiza Ville,Salem,Massachusetts,Essex County,01970,42.432466761370875,-70.9324662968796,1115480.407,979690.4829999997
989f497b-48d4-50e7-2df2-9b583f0ceebc,1983-01-16,,999-89-9511,S99976213,X2691580X,Mrs.,Marjory382,Beatty507,,King743,M,white,nonhispanic,F,Hopkinton  Massachusetts  US,463 Nader Walk,Boston,Massachusetts,Suffolk County,02152,42.38294916558821,-71.04008894793539,871783.154,74482.166
68f34b8e-efce-ce3e-836d-a815503c7b56,2006-07-02,,999-28-3330,,,,Ana972,Bonilla161,,,,white,hispanic,F,Roseau  Saint George  DM,733 Ward Arcade Unit 36,Dracut,Massachusetts,Middlesex County,,42.68509309396531,-71.2951226551709,401423.4275,4605.2925000000005
e259daec-8b59-74a7-a92c-e4451146d6fc,1994-02-14,,999-45-7856,S99918877,X50073367X,Mr.,Josue598,Ortiz186,,,M,white,nonhispanic,M,Milton  Massachusetts  US,441 Ward Estate Apt 6,Amesbury,Massachusetts,Essex County,,42.83665476526856,-70.95727459317747,687195.2525,26071.687500000007
ff06d32e-e1df-b8db-484a-2d0d9e5d8461,1979-06-10,1989-04-02,999-26-6106,,,,Bobby524,Harris789,,,,white,nonhispanic,M,Taunton  Massachusetts  US,1045 Kovacek Drive,Springfield,Massachusetts,Hampden County,01104,42.11195637164877,-72.56094819539969,273193.8475,54560.4225
1317e7d6-f31c-2d3b-54b3-8fe8837c78fc,1917-05-15,2008-10-07,999-19-1515,S99912860,X69631744X,Mrs.,Margherita470,King743,,Little434,M,white,nonhispanic,F,Walpole  Massachusetts  US,468 Crona Wynd Unit 74,Quincy,Massachusetts,Norfolk County,02169,42.298488536491426,-71.05434927845165,2758546.8495000014,543354.4504999999
da6e1124-d294-58f9-ff16-a0fe6a3f30dd,2018-07-22,,999-93-7104,,,,Shantae970,Glover433,,,,white,nonhispanic,F,Orleans  Massachusetts  US,493 Dietrich Avenue,Boston,Massachusetts,Suffolk County,02118,42.32120897068795,-71.09836936758678,10966.8665,10200.4635
ab551306-3d73-765f-6c2a-95ddfb17f969,1926-11-12,1988-09-24,999-63-1565,S99961623,X16943587X,Mr.,Alonso270,Bahringer146,,,M,asian,nonhispanic,M,Seekonk  Massachusetts  US,1057 Pfeffer Trail,Harwich,Massachusetts,Barnstable County,,41.70313750354159,-70.04806099626197,1584732.7550000004,18041.205
d6c850ad-7e48-0c4b-23b9-ef4d6e58773c,1985-11-19,,999-85-9031,S99946046,X75050574X,Mrs.,Michelle423,Haley279,,Will178,M,white,nonhispanic,F,Lawrence  Massachusetts  US,239 Osinski Neck Unit 34,Swansea,Massachusetts,Bristol County,,41.7680627058392,-71.25021025330089,1523287.6834999998,125989.94649999999
652fde3e-b7b4-8c47-2dab-25294d389af1,1926-10-13,1982-04-28,999-57-9277,S99914343,X87153997X,Mrs.,Alysha630,Corwin846,,McClure239,M,white,nonhispanic,F,Randolph  Massachusetts  US,873 Lang Mill,Salem,Massachusetts,Essex County,,42.54901696281799,-70.92597211030794,236788.60750000007,1136743.5425
8003a644-3445-56b0-017a-4480f0d6b348,1979-06-10,,999-82-3674,S99928956,X62277463X,Mr.,Porfirio146,Ledner144,,,M,white,nonhispanic,M,Boston  Massachusetts  US,1065 Labadie Trafficway Unit 48,Springfield,Massachusetts,Hampden County,01199,42.116389027580134,-72.55733073964171,1120866.8049999997,2117.6549999999997
d4e3d6e6-075e-cf60-a092-67c17cb521d1,1984-01-11,,999-64-1091,S99932934,X27664754X,Mrs.,Irene779,Bétancourt447,,Quintanilla544,M,white,hispanic,F,Panama City  Panama  PA,163 Langosh Ramp Suite 62,Malden,Massachusetts,Middlesex County,02148,42.43372186815685,-71.0210878939476,1718923.177,351865.963
b3700252-f7e3-e8f9-aca4-6a759c52f4b9,2019-03-10,,999-19-3943,,,,Leana211,Keeling57,,,,white,nonhispanic,F,Sandisfield  Massachusetts  US,240 Fisher Tunnel Apt 11,Montague,Massachusetts,Franklin County,,42.5930214261213,-72.50907812211092,42990.435000000005,2617.905
c1075300-aae7-596d-df5a-c944d763a663,1913-07-15,,999-11-6693,S99987926,X38948081X,Mr.,Zachariah133,Bergstrom287,,,S,white,nonhispanic,M,Belchertown  Massachusetts  US,700 Rohan Course,Lexington,Massachusetts,Middlesex County,,42.415029990454144,-71.25311601493615,2578249.1225,237079.67750000005
e0b4bd84-4df2-d30c-cd67-a9daee769602,1931-10-16,2005-03-17,999-99-4177,S99913575,X69113331X,Mr.,Olin642,Balistreri607,,,S,white,nonhispanic,M,Wakefield  Massachusetts  US,594 Rice Quay,Fall River,Massachusetts,Bristol County,02723,41.64393187641899,-71.1571245309487,1454948.9760000003,117080.624
0142b69f-57f0-9a08-4e2d-65a2b77fdea7,1926-11-12,1991-06-20,999-19-2079,S99916078,X76058030X,Mr.,Ralph813,Kuhlman484,,,M,asian,nonhispanic,M,Braintree  Massachusetts  US,492 Prosacco Dale Apt 7,Harwich,Massachusetts,Barnstable County,,41.70852145359382,-70.05262069655609,1648503.8499999999,26034.63
cb06b854-fa3d-3450-214a-bd8ad35d07d2,1963-07-03,2016-08-24,999-75-3059,S99932016,X50069811X,Mrs.,Micaela928,Cordero852,,Uribe503,M,white,hispanic,F,La Paz  Baja California  MX,505 Roberts Trail,Boston,Massachusetts,Suffolk County,02210,42.39471826569385,-71.16778531227735,743195.3999999998,0.0
2376720a-56ca-5474-3737-32cf783a169c,1987-06-09,,999-71-9781,S99968273,X32265802X,Mr.,Man114,Howell947,,,M,white,nonhispanic,M,Shrewsbury  Massachusetts  US,572 Von Skyway Suite 67,New Bedford,Massachusetts,Bristol County,02747,41.76270950814555,-70.91629099879735,955010.5155000001,14139.144499999999
6e166f8c-1fc4-a804-d075-3dbb029ea9ad,1926-10-13,1978-01-07,999-86-6525,S99951428,X55685039X,Mrs.,Gladys682,Hilpert278,,Lowe577,M,white,nonhispanic,F,Brookline  Massachusetts  US,398 McGlynn Promenade Unit 40,Salem,Massachusetts,Essex County,,42.491334731560855,-70.85665383413816,673743.1475,1677522.6824999994
e4035211-964b-b90f-237d-655426c3aa1f,1971-10-31,,999-43-9739,S99963088,X82576933X,Mr.,Dewitt635,Hane680,,,M,white,nonhispanic,M,Taunton  Massachusetts  US,461 Lesch Rue Suite 9,Carlisle,Massachusetts,Middlesex County,,42.57647416034444,-71.3843252646831,1248534.4525,6659.3475
5bd3bb2e-41f9-18ea-0736-fe3f41f4dbf9,1977-05-12,,999-67-9740,S99967663,X25162962X,Mrs.,Leonie332,Koelpin146,,Ziemann98,M,white,nonhispanic,F,West Newbury  Massachusetts  US,312 Mertz Frontage road,Scituate,Massachusetts,Plymouth County,02066,42.178036453000956,-70.70404044777189,1955602.9389999998,341388.401
86e983ea-29df-a34a-c0b4-9a171859195f,2010-03-23,,999-67-3570,,,,Raul814,D'Amore443,,,,white,nonhispanic,M,Falmouth  Massachusetts  US,493 Koelpin Vista Apt 26,Attleboro,Massachusetts,Bristol County,02703,41.890369387315324,-71.320107010757,381272.36500000005,123.07499999999992
83c5cc27-48a8-5580-966b-783719fe8f1b,1917-05-15,,999-84-3052,S99923666,X24959761X,Mrs.,Shirlene698,Bergnaum523,,Nitzsche158,M,white,nonhispanic,F,Acton  Massachusetts  US,127 Raynor Byway,Quincy,Massachusetts,Norfolk County,02171,42.25942031384786,-71.03455510222445,3092968.2854999984,877397.9844999997
745f262a-2510-e98e-524a-72934969372e,1990-09-22,,999-54-7888,S99918224,X77636974X,Ms.,Tawna357,Gorczany269,,,S,white,nonhispanic,F,Brookline  Massachusetts  US,1076 Ortiz Grove,Chelsea,Massachusetts,Suffolk County,02149,42.39144482689321,-71.06920412042794,1136066.33,1318.8299999999997
4e97faf9-19b3-5125-8f7d-96758e9d7d46,2018-02-05,,999-86-4945,,,,Soraya693,White193,,,,white,nonhispanic,F,Munich  Bavaria  DE,620 Beahan Mission,West Springfield,Massachusetts,Hampden County,,42.092429744056275,-72.6101959703983,51003.90000000001,12.479999999999968
c57fbe47-ea62-b01f-054d-4088979dc739,2020-01-21,,999-23-5747,,,,Jimmie93,Effertz744,,,,white,hispanic,M,Lincoln  Massachusetts  US,927 Gorczany Rapid,Somerset,Massachusetts,Bristol County,02726,41.80867737304287,-71.15951217801934,45105.82250000001,3917.4674999999997
50659146-2b4a-5091-ddc8-12d59f8da68c,1931-10-16,1985-06-06,999-78-6768,S99935709,X51464981X,Mr.,Josiah310,Trantow673,,,M,white,nonhispanic,M,Newbury  Massachusetts  US,636 Reichel Rapid Unit 33,Fall River,Massachusetts,Bristol County,02790,41.57876973001747,-71.06041370317183,93097.79,0.0
a706bd75-a69b-5bb8-db87-8a29b45c989d,2003-12-06,,999-47-1225,S99972599,,,Vivienne78,Doyle959,,,,white,nonhispanic,F,Quincy  Massachusetts  US,264 King Bay,North Attleborough,Massachusetts,Bristol County,,42.008476284077936,-71.3266847668713,443728.4049999999,434.92499999999984
19d74a46-a73e-9493-1eb8-e40b39f89db8,2020-03-27,,999-22-7971,,,,Reta616,West559,,,,black,nonhispanic,F,North Attleborough  Massachusetts  US,282 Metz Run Unit 17,Everett,Massachusetts,Middlesex County,,42.381819132518956,-71.07549660562985,26052.93,0.0
acbb6a45-6e0d-a628-8dc5-8b15fae31b8a,2018-09-26,,999-20-6565,,,,Brunilda665,Will178,,,,white,nonhispanic,F,Huntington  Massachusetts  US,956 Walker Neck Apt 1,Somerville,Massachusetts,Middlesex County,02145,42.464689609918985,-71.1104420880326,85209.84,0.0
a8b8d20e-ecf0-4cb1-7536-38683ba360aa,1980-05-08,,999-96-2764,S99968102,X55244861X,Mr.,Odis959,Veum823,,,M,white,nonhispanic,M,Maynard  Massachusetts  US,552 Kozey Club Suite 35,Southborough,Massachusetts,Worcester County,,42.316689233965874,-71.57051886284763,1029555.6675000002,6370.7025
02ceca12-357f-981e-dcf3-3d26d3c1ff82,1963-07-03,,999-42-7667,S99942844,X74034818X,Mrs.,María Teresa440,Valadez233,,Bermúdez789,M,white,hispanic,F,Santo Domingo  National District  DO,245 Wehner Center,Boston,Massachusetts,Suffolk County,02152,42.383765530787606,-71.02992274671543,2049256.9800000002,0.0
d9bde0cc-3ea9-5329-2da3-1d9c3adbd86a,1926-11-12,,999-28-5290,S99916542,X88662751X,Mr.,Boyd728,Gleichner915,,,S,asian,nonhispanic,M,Worcester  Massachusetts  US,191 Wolf Divide,Harwich,Massachusetts,Barnstable County,,41.671101804790155,-70.0783969180688,2251936.364,144529.6360000001
e51b6686-8e11-03a1-9699-ae0ecfde0bb6,1962-05-15,,999-61-6972,S99949329,X71350276X,Mr.,Barton704,Breitenberg711,,,M,white,nonhispanic,M,Stoughton  Massachusetts  US,918 Huel Heights Unit 57,Littleton,Massachusetts,Middlesex County,,42.55888990542779,-71.47279528120751,1819075.5375000003,57626.5425
1a5224e4-383b-6e73-79a7-98a499069b10,1958-01-30,,999-22-8378,S99927640,X34469512X,Mr.,Andy346,Hirthe744,,,M,white,nonhispanic,M,Haverhill  Massachusetts  US,420 Hickle Vista,Avon,Massachusetts,Norfolk County,,42.12351118770262,-71.05286183141762,1567301.6100000006,0.0
db9b9c1c-0a86-773c-ba82-fbb9b71d9993,1938-10-13,1958-01-09,999-36-6282,S99995012,,Mr.,Will178,Hilpert278,,,,white,nonhispanic,M,Falmouth  Massachusetts  US,994 Wyman Underpass Suite 60,Walpole,Massachusetts,Norfolk County,,42.160251590347926,-71.24039582824805,547537.36,0.0
b68c6e5e-6b47-b721-839b-739ec3400504,1963-03-18,,999-75-5767,S99963744,X20056703X,Mrs.,Jordan900,Smitham825,,Hauck852,M,white,nonhispanic,F,Dudley  Massachusetts  US,198 Herzog Ramp,Revere,Massachusetts,Suffolk County,02151,42.40123832554558,-71.00707315838099,2241776.1025,186990.8175
43a8f60a-2b8e-26b5-3736-e64df96bf796,1973-10-06,,999-79-1965,S99978991,X38584736X,Mr.,Francisco472,Lynch190,,,S,white,nonhispanic,M,Holden  Massachusetts  US,957 Smith Branch,Boston,Massachusetts,Suffolk County,02125,42.33196617557937,-71.11773622987695,1199559.7724999997,4392.8475
6f49aebb-074b-cc99-b71b-2fb9c43a67e2,2016-08-19,,999-52-2258,,,,Reid278,MacGyver246,,,,white,nonhispanic,M,Gloucester  Massachusetts  US,1032 Stark Divide Unit 27,Wellesley,Massachusetts,Norfolk County,02481,42.301050414132426,-71.30034308106636,133031.0075,3030.6525
21db612c-b8ef-f666-53a6-cc657674d4cd,2003-06-17,,999-92-3526,S99955577,,Ms.,Rene434,Wisoky380,,,,white,nonhispanic,F,Falmouth  Massachusetts  US,217 Altenwerth Road,Yarmouth,Massachusetts,Barnstable County,,41.65088709090441,-70.25401636963171,473470.74549999996,151012.1445
231d63a6-aaf9-7c0d-f452-3a79f112d880,1931-10-16,2014-05-13,999-24-1912,S99964397,X84738670X,Mr.,Antony83,McDermott739,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,1059 Bernhard Arcade Apt 46,Fall River,Massachusetts,Bristol County,02790,41.703687193285184,-71.1649206818776,277558.002,65098.528000000006
ff9337d4-4f6c-2182-c1aa-a0811a68a4ab,1952-04-15,,999-84-1106,S99941923,X89483285X,Mr.,Milan77,Roob72,,,M,white,nonhispanic,M,Tisbury  Massachusetts  US,311 Vandervort Bridge,Newton,Massachusetts,Middlesex County,02461,42.356249809194296,-71.20568709343709,2555843.7754999995,153120.44449999998
864b2fa0-78e3-88c6-2ce2-ba3aea72236c,1926-10-13,,999-82-6767,S99951515,X28954626X,Mrs.,Ula130,Beatty507,,Willms744,M,white,nonhispanic,F,Swansea  Massachusetts  US,843 Osinski Parade Apt 24,Salem,Massachusetts,Essex County,01970,42.51780720122288,-70.86368818278983,616271.7835000003,1284792.2265
8aeeb74e-10c8-bbff-e68d-0aa8b3159c1b,1985-09-14,,999-56-9034,S99973870,X70958516X,Mr.,Romeo514,Toy286,,,S,white,nonhispanic,M,Springfield  Massachusetts  US,153 Cummings Trailer,Rehoboth,Massachusetts,Bristol County,,41.84713886297555,-71.28603769567825,922177.3725,3543.8475000000003
9c4874b9-608e-fce4-9dc9-e30c13607e9d,1950-10-17,1983-12-13,999-77-4948,S99985048,X13913986X,Mrs.,Vi771,Hessel84,,Vandervort697,M,white,nonhispanic,F,Malden  Massachusetts  US,219 Stoltenberg Street Suite 35,Billerica,Massachusetts,Middlesex County,,42.556023093671435,-71.29062474686154,1318886.1889999998,342273.03099999996
00126cb9-8460-4747-e302-c3609684531e,1987-05-30,,999-59-4258,S99925190,X17877784X,Mrs.,Fatima244,Sauer652,,McLaughlin530,M,white,nonhispanic,F,Quincy  Massachusetts  US,142 Streich Trail,Berkley,Massachusetts,Bristol County,,41.86260537410111,-71.07879324676223,621251.2444999999,794.0955
1405f86e-4660-8c8b-4876-a21c9487b179,1951-01-26,,999-19-8700,S99932017,X60007113X,Mr.,Erin498,Schumm995,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,130 Hane Station,Franklin,Massachusetts,Norfolk County,02038,42.08785620399823,-71.40770960466253,1712653.4850000008,9366.785
1c920b99-e6b8-2445-0f90-0648f2856434,2020-01-13,,999-45-7076,,,,Patrick786,Bergnaum523,,,,white,nonhispanic,F,Ashland  Massachusetts  US,1046 Hyatt Brook,Springfield,Massachusetts,Hampden County,01108,42.10941082587742,-72.49613229722154,48072.100000000006,56.21999999999992
09c151c9-f15e-dd85-6233-da9e8aabe0cc,1938-10-13,2019-04-09,999-38-8870,S99971221,X77386388X,Mr.,Ahmed109,Beatty507,,,M,white,nonhispanic,M,Boston  Massachusetts  US,514 Schmeler Gateway,Walpole,Massachusetts,Norfolk County,02081,42.13941227421152,-71.28507496089367,2490064.3840000005,56252.38599999999
753e1440-87ec-7175-29e7-73bf24f5c7f0,1940-08-02,,999-83-1137,S99941922,X42989740X,Mrs.,Oneida64,Tromp100,,Weber641,M,white,nonhispanic,F,Franklin  Massachusetts  US,145 Streich Bay,Salem,Massachusetts,Essex County,01907,42.46399484622625,-70.87992690886972,2315428.59,454753.8700000001
f374b7ab-4d9b-c83b-ac48-7b10dcae1d12,1931-10-16,2016-09-11,999-91-7356,S99985119,X57619648X,Mr.,Darryl392,Collins926,,,M,white,nonhispanic,M,Attleboro  Massachusetts  US,575 Grant Green,Fall River,Massachusetts,Bristol County,02721,41.65600957070491,-71.17536571874223,135748.738,26035.032000000003
64f8510c-05b1-c7ce-b67c-75c801c3d048,1969-09-05,,999-47-5802,S99910814,X58218719X,Mrs.,Lavette209,Miller503,,Bins636,M,white,nonhispanic,F,Lowell  Massachusetts  US,736 Schuppe Approach Apt 53,Framingham,Massachusetts,Middlesex County,,42.33081847930467,-71.3918983949606,2091088.0674999997,133813.1625
